40,15,464.72726693547656,215.4379718034931
40,615,157.8014048816101,448.6273631097546
40,738,152.25413334003974,459.94314976022355
40,1005,157.2277760020745,269.96056299627423
41,15,472.0689600288915,202.40973341795376
41,615,157.94937326897295,452.2749225679938
41,738,152.35199999999622,459.9948148148145
41,1005,176.66031999999518,269.82903703703755
42,15,479.4123840200723,188.3533926493548
42,615,158.61131558432928,459.0440188939242
42,738,152.33182763635682,460.01542863807265
42,1005,197.0522666713225,272.74493819855405
43,15,486.6609422316094,174.85555558793052
43,615,158.18054893204248,460.13199236012105
43,738,152.34707027120749,460.0288888855302
43,1005,217.33360000697644,279.5804443348684
44,15,493.5543369984589,162.44285529420856
44,615,158.06480000898887,459.5969506128641
44,738,152.21599999999285,459.92444444444413
44,1005,236.97194666991436,286.57422216221227
45,15,499.03134547656344,149.31687546105965
45,615,157.22746725352977,459.50123238338915
45,738,152.19949333358045,459.9198395044086
45,1005,255.64000000487454,292.4644443544291
46,615,160.7277178785682,448.75292455073867
46,738,152.19837838279204,459.92534532512707
46,1005,273.4519999999998,296.4903703703712
47,615,164.3637527677765,439.6270707810137
47,738,152.21839999999816,459.9614814814812
47,1005,291.34415999999874,302.73644444444227
48,601,479.9080002046935,164.81837094837482
48,615,164.89488000037224,444.1398148149711
48,738,152.25485333816096,460.1283786341639
48,1005,309.6201599999995,310.5999999999975
49,601,455.7455999999945,210.28000000000046
49,615,164.71632000017507,446.3386666668818
49,738,152.0447784597195,460.66873548116536
49,1005,325.74927999999886,310.8678518518519
50,601,429.6301333664644,244.99333373795773
50,615,161.7009600015615,449.1364074281139
50,738,151.52800000000752,462.1296296296291
50,1005,341.7769600000008,301.28992592592584
51,601,399.6970400542807,253.11629692637695
51,615,158.7152320004907,450.1566222291775
51,738,151.24447682349,463.20992396200023
51,1005,359.54809143582565,291.2942011174593
52,601,372.7495999999974,255.30962962962934
52,615,159.07747200145536,449.8525333365344
52,738,151.1829428582928,463.16285713839875
52,1005,374.710697153738,283.47041278730023
53,601,350.42232008161704,237.04814753094894
53,615,160.68145607652355,448.54257303006426
53,738,151.2264000000073,463.22000000000065
53,1005,387.34848000000284,276.9457777777784
54,601,326.70346671052357,229.7600004798488
54,615,170.4746561799834,429.70365480846453
54,738,151.29525333375682,463.3693827088028
54,1005,399.33536000000004,270.35140740740735
55,601,303.89840000000277,253.58518518518468
55,615,184.63449623669248,403.9408008203185
55,738,151.28108108172,463.3757557555083
55,1005,411.46399999999744,263.8256296296293
56,601,284.68120006481286,275.09796332933
56,615,201.34531921291568,382.20480540722866
56,738,151.26559999999927,463.43333333333334
56,1005,423.98656000000074,257.6853333333329
57,601,268.9834666836248,285.9170372258062
57,615,218.71795243701285,364.392952362804
57,738,151.17178222963616,463.4031069588449
57,1005,436.3887999999997,250.82014814814758
58,601,252.80559999999923,295.3133333333331
58,615,236.79533262964014,346.23851004739436
58,738,151.1042666719277,463.33802467707864
58,1005,447.47743999999784,240.73999999999884
59,601,233.97680001914978,308.3414815716623
59,615,255.16014225441836,327.766913849789
59,738,151.09199999999987,463.36296296296297
59,1005,456.83679999999754,226.8767407407386
60,601,215.25653367431232,336.14716147804603
60,615,274.84598401530775,318.0460446501772
60,738,151.07063111219645,463.41007406663783
60,1005,464.820000000002,213.64370370370332
61,601,197.9139200281395,371.60148164671347
61,615,294.8513687356842,311.5960836526337
61,664,1.9224218182426969,287.82740740740763
61,738,151.05057778403648,463.44771191057066
61,1005,471.75840000000227,202.19214814814612
62,601,193.2512000295617,365.2896298844332
62,615,318.9582981851674,307.65956908195193
62,664,20.97086545590628,289.90035691102435
62,738,150.98160000000007,463.4592592592597
62,1005,477.98480000000035,191.77851851851614
63,601,203.89022222497033,360.60699592330957
63,615,339.4856000316702,300.2053829809661
63,664,38.45069091646793,284.26173071773843
